survey_year,indicator_name,values,country_name,hdi_category,reference
,GDP per capita (PPP US$) 2005,667,Malawi,LOW HUMAN DEVELOPMENT,
,GDP per capita (PPP US$) 2005,"1,023",Zambia,LOW HUMAN DEVELOPMENT,
,GDP per capita (PPP US$) 2005,"1,648",Côte d'Ivoire,LOW HUMAN DEVELOPMENT,
,GDP per capita (PPP US$) 2005,699,Burundi,LOW HUMAN DEVELOPMENT,
,GDP per capita (PPP US$) 2005,714,Congo (Democratic Republic of the),LOW HUMAN DEVELOPMENT,
,GDP per capita (PPP US$) 2005,"1,055",Ethiopia,,
,GDP per capita (PPP US$) 2005,"1,427",Chad,,
,GDP per capita (PPP US$) 2005,"1,224",Central African Republic,,
,GDP per capita (PPP US$) 2005,"1,242",Mozambique,,
,GDP per capita (PPP US$) 2005,"1,033",Mali,,
,GDP per capita (PPP US$) 2005,781,Niger,,
,GDP per capita (PPP US$) 2005,827,Guinea-Bissau,,
,GDP per capita (PPP US$) 2005,"1,213",Burkina Faso,,
,GDP per capita (PPP US$) 2005,806,Sierra Leone,,
,GDP per capita (PPP US$) 2005,"5,282",,,
,Life expectancy index,0.941,Iceland,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.913,Norway,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.931,Australia,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.921,Canada,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.890,Ireland,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.925,Sweden,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.938,Switzerland,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.954,Japan,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.904,Netherlands,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.919,France,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.898,Finland,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.881,United States,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.925,Spain,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.881,Denmark,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.907,Austria,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.900,United Kingdom,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.897,Belgium,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.891,Luxembourg,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.913,New Zealand,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.922,Italy,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.949,"Hong Kong, China (SAR)",HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.902,Germany,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.921,Israel,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.898,Greece,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.907,Singapore,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.882,Korea (Republic of),HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.874,Slovenia,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.900,Cyprus,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.879,Portugal,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.862,Brunei Darussalam,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.861,Barbados,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.849,Czech Republic,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.871,Kuwait,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.901,Malta,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.834,Qatar,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.799,Hungary,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.836,Poland,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.831,Argentina,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.889,United Arab Emirates,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.889,Chile,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.837,Bahrain,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.821,Slovakia,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.792,Lithuania,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.770,Estonia,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.784,Latvia,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.848,Uruguay,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.839,Croatia,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.891,Costa Rica,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.789,Bahamas,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.795,Seychelles,HIGH HUMAN DEVELOPMENT,"h,k"
,Life expectancy index,0.879,Cuba,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.843,Mexico,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.795,Bulgaria,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.750,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,"h,p"
,Life expectancy index,0.797,Tonga,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.806,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.815,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,"h,p"
,Life expectancy index,0.833,Oman,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.737,Trinidad and Tobago,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.782,Romania,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.787,Saudi Arabia,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.836,Panama,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.811,Malaysia,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.728,Belarus,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.790,Mauritius,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.825,Bosnia and Herzegovina,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.667,Russian Federation,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.853,Albania,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.814,Macedonia (TFYR),HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.779,Brazil,HIGH HUMAN DEVELOPMENT,
,Life expectancy index,0.844,Dominica,MEDIUM HUMAN DEVELOPMENT,"h,q"
,Life expectancy index,0.802,Saint Lucia,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.682,Kazakhstan,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.804,Venezuela (Bolivarian Republic of),MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.788,Colombia,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.711,Ukraine,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.763,Samoa,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.743,Thailand,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.776,Dominican Republic,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.849,Belize,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.792,China,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.720,Grenada,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.779,Armenia,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.773,Turkey,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.743,Suriname,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.782,Jordan,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.761,Peru,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.775,Lebanon,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.828,Ecuador,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.767,Philippines,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.808,Tunisia,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.722,Fiji,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.768,Saint Vincent and the Grenadines,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.754,Iran (Islamic Republic of),MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.771,Paraguay,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.761,Georgia,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.670,Guyana,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.702,Azerbaijan,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.776,Sri Lanka,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.701,Maldives,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.787,Jamaica,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.766,Cape Verde,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.772,El Salvador,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.778,Algeria,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.812,Viet Nam,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.799,Occupied Palestinian Territories,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.745,Indonesia,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.811,Syrian Arab Republic,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.627,Turkmenistan,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.782,Nicaragua,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.724,Moldova,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.761,Egypt,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.696,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.682,Mongolia,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.739,Honduras,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.676,Kyrgyzstan,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.662,Bolivia,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.746,Guatemala,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.521,Gabon,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.738,Vanuatu,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.430,South Africa,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.689,Tajikistan,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.665,Sao Tome and Principe,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.385,Botswana,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.444,Namibia,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.757,Morocco,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.423,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.645,India,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.633,Solomon Islands,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.637,Lao People's Democratic Republic,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.550,Cambodia,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.596,Myanmar,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.662,Bhutan,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.651,Comoros,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.568,Ghana,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.659,Pakistan,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.637,Mauritania,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.293,Lesotho,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.484,Congo,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.635,Bangladesh,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.265,Swaziland,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.626,Nepal,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.557,Madagascar,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.414,Cameroon,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.532,Papua New Guinea,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.575,Haiti,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.540,Sudan,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.451,Kenya,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.482,Djibouti,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.578,Timor-Leste,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.265,Zimbabwe,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.547,Togo,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.608,Yemen,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.412,Uganda,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.563,Gambia,MEDIUM HUMAN DEVELOPMENT,
,Life expectancy index,0.622,Senegal,LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.527,Eritrea,LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.359,Nigeria,LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.434,Tanzania (United Republic of),LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.497,Guinea,LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.337,Rwanda,LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.279,Angola,LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.506,Benin,LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.355,Malawi,LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.259,Zambia,LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.373,Côte d'Ivoire,LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.391,Burundi,LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.346,Congo (Democratic Republic of the),LOW HUMAN DEVELOPMENT,
,Life expectancy index,0.446,Ethiopia,,
,Life expectancy index,0.423,Chad,,
,Life expectancy index,0.311,Central African Republic,,
,Life expectancy index,0.296,Mozambique,,
,Life expectancy index,0.469,Mali,,
,Life expectancy index,0.513,Niger,,
,Life expectancy index,0.347,Guinea-Bissau,,
,Life expectancy index,0.440,Burkina Faso,,
,Life expectancy index,0.280,Sierra Leone,,
,Life expectancy index,0.685,,,
,Education index,0.978,Iceland,HIGH HUMAN DEVELOPMENT,
,Education index,0.991,Norway,HIGH HUMAN DEVELOPMENT,
,Education index,0.993,Australia,HIGH HUMAN DEVELOPMENT,
,Education index,0.991,Canada,HIGH HUMAN DEVELOPMENT,
,Education index,0.993,Ireland,HIGH HUMAN DEVELOPMENT,
,Education index,0.978,Sweden,HIGH HUMAN DEVELOPMENT,
,Education index,0.946,Switzerland,HIGH HUMAN DEVELOPMENT,
,Education index,0.946,Japan,HIGH HUMAN DEVELOPMENT,
,Education index,0.988,Netherlands,HIGH HUMAN DEVELOPMENT,
,Education index,0.982,France,HIGH HUMAN DEVELOPMENT,
,Education index,0.993,Finland,HIGH HUMAN DEVELOPMENT,
,Education index,0.971,United States,HIGH HUMAN DEVELOPMENT,
,Education index,0.987,Spain,HIGH HUMAN DEVELOPMENT,
,Education index,0.993,Denmark,HIGH HUMAN DEVELOPMENT,
,Education index,0.966,Austria,HIGH HUMAN DEVELOPMENT,
,Education index,0.970,United Kingdom,HIGH HUMAN DEVELOPMENT,
,Education index,0.977,Belgium,HIGH HUMAN DEVELOPMENT,
,Education index,0.942,Luxembourg,HIGH HUMAN DEVELOPMENT,
,Education index,0.993,New Zealand,HIGH HUMAN DEVELOPMENT,
,Education index,0.958,Italy,HIGH HUMAN DEVELOPMENT,
,Education index,0.885,"Hong Kong, China (SAR)",HIGH HUMAN DEVELOPMENT,
,Education index,0.953,Germany,HIGH HUMAN DEVELOPMENT,
,Education index,0.946,Israel,HIGH HUMAN DEVELOPMENT,
,Education index,0.970,Greece,HIGH HUMAN DEVELOPMENT,
,Education index,0.908,Singapore,HIGH HUMAN DEVELOPMENT,
,Education index,0.980,Korea (Republic of),HIGH HUMAN DEVELOPMENT,
,Education index,0.974,Slovenia,HIGH HUMAN DEVELOPMENT,
,Education index,0.904,Cyprus,HIGH HUMAN DEVELOPMENT,
,Education index,0.925,Portugal,HIGH HUMAN DEVELOPMENT,
,Education index,0.877,Brunei Darussalam,HIGH HUMAN DEVELOPMENT,
,Education index,0.956,Barbados,HIGH HUMAN DEVELOPMENT,
,Education index,0.936,Czech Republic,HIGH HUMAN DEVELOPMENT,
,Education index,0.871,Kuwait,HIGH HUMAN DEVELOPMENT,
,Education index,0.856,Malta,HIGH HUMAN DEVELOPMENT,
,Education index,0.852,Qatar,HIGH HUMAN DEVELOPMENT,
,Education index,0.958,Hungary,HIGH HUMAN DEVELOPMENT,
,Education index,0.951,Poland,HIGH HUMAN DEVELOPMENT,
,Education index,0.947,Argentina,HIGH HUMAN DEVELOPMENT,
,Education index,0.791,United Arab Emirates,HIGH HUMAN DEVELOPMENT,
,Education index,0.914,Chile,HIGH HUMAN DEVELOPMENT,
,Education index,0.864,Bahrain,HIGH HUMAN DEVELOPMENT,
,Education index,0.921,Slovakia,HIGH HUMAN DEVELOPMENT,
,Education index,0.965,Lithuania,HIGH HUMAN DEVELOPMENT,
,Education index,0.968,Estonia,HIGH HUMAN DEVELOPMENT,
,Education index,0.961,Latvia,HIGH HUMAN DEVELOPMENT,
,Education index,0.942,Uruguay,HIGH HUMAN DEVELOPMENT,
,Education index,0.899,Croatia,HIGH HUMAN DEVELOPMENT,
,Education index,0.876,Costa Rica,HIGH HUMAN DEVELOPMENT,
,Education index,0.875,Bahamas,HIGH HUMAN DEVELOPMENT,
,Education index,0.886,Seychelles,HIGH HUMAN DEVELOPMENT,"h,k"
,Education index,0.952,Cuba,HIGH HUMAN DEVELOPMENT,
,Education index,0.863,Mexico,HIGH HUMAN DEVELOPMENT,
,Education index,0.926,Bulgaria,HIGH HUMAN DEVELOPMENT,
,Education index,0.896,Saint Kitts and Nevis,HIGH HUMAN DEVELOPMENT,"h,p"
,Education index,0.926,Tonga,HIGH HUMAN DEVELOPMENT,
,Education index,0.875,Libyan Arab Jamahiriya,HIGH HUMAN DEVELOPMENT,
,Education index,0.824,Antigua and Barbuda,HIGH HUMAN DEVELOPMENT,"h,p"
,Education index,0.766,Oman,HIGH HUMAN DEVELOPMENT,
,Education index,0.872,Trinidad and Tobago,HIGH HUMAN DEVELOPMENT,
,Education index,0.905,Romania,HIGH HUMAN DEVELOPMENT,
,Education index,0.806,Saudi Arabia,HIGH HUMAN DEVELOPMENT,
,Education index,0.878,Panama,HIGH HUMAN DEVELOPMENT,
,Education index,0.839,Malaysia,HIGH HUMAN DEVELOPMENT,
,Education index,0.956,Belarus,HIGH HUMAN DEVELOPMENT,
,Education index,0.813,Mauritius,HIGH HUMAN DEVELOPMENT,
,Education index,0.874,Bosnia and Herzegovina,HIGH HUMAN DEVELOPMENT,
,Education index,0.956,Russian Federation,HIGH HUMAN DEVELOPMENT,
,Education index,0.887,Albania,HIGH HUMAN DEVELOPMENT,
,Education index,0.875,Macedonia (TFYR),HIGH HUMAN DEVELOPMENT,
,Education index,0.883,Brazil,HIGH HUMAN DEVELOPMENT,
,Education index,0.857,Dominica,MEDIUM HUMAN DEVELOPMENT,"h,q"
,Education index,0.881,Saint Lucia,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.973,Kazakhstan,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.872,Venezuela (Bolivarian Republic of),MEDIUM HUMAN DEVELOPMENT,
,Education index,0.869,Colombia,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.948,Ukraine,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.903,Samoa,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.855,Thailand,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.827,Dominican Republic,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.773,Belize,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.837,China,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.884,Grenada,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.896,Armenia,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.812,Turkey,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.854,Suriname,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.868,Jordan,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.872,Peru,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.871,Lebanon,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.858,Ecuador,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.888,Philippines,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.750,Tunisia,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.879,Fiji,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.817,Saint Vincent and the Grenadines,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.792,Iran (Islamic Republic of),MEDIUM HUMAN DEVELOPMENT,
,Education index,0.853,Paraguay,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.914,Georgia,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.943,Guyana,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.882,Azerbaijan,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.814,Sri Lanka,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.862,Maldives,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.792,Jamaica,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.763,Cape Verde,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.772,El Salvador,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.711,Algeria,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.815,Viet Nam,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.891,Occupied Palestinian Territories,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.830,Indonesia,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.755,Syrian Arab Republic,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.903,Turkmenistan,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.747,Nicaragua,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.892,Moldova,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.732,Egypt,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.906,Uzbekistan,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.910,Mongolia,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.771,Honduras,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.917,Kyrgyzstan,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.865,Bolivia,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.685,Guatemala,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.801,Gabon,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.705,Vanuatu,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.806,South Africa,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.896,Tajikistan,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.783,Sao Tome and Principe,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.773,Botswana,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.783,Namibia,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.544,Morocco,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.773,Equatorial Guinea,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.620,India,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.669,Solomon Islands,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.663,Lao People's Democratic Republic,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.691,Cambodia,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.764,Myanmar,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.485,Bhutan,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.533,Comoros,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.555,Ghana,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.466,Pakistan,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.493,Mauritania,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.768,Lesotho,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.736,Congo,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.503,Bangladesh,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.730,Swaziland,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.518,Nepal,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.670,Madagascar,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.660,Cameroon,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.518,Papua New Guinea,MEDIUM HUMAN DEVELOPMENT,
,Education index,0.542,Haiti,MEDIUM HUMAN DEVELOPMENT,
